dataset,n-k,voting,distance,n-folds,acc_mean,prec_mean,rec_mean,f1_mean
iris,3,uniform,2,9,0.9615333333333331,0.9615728483701169,0.9615333333333331,0.9615322065219725
iris,3,distance,1,2,0.9546666666666667,0.9550895040224902,0.9546666666666666,0.9546473003765051
iris,3,distance,1,3,0.958,0.9581869394536839,0.958,0.9579925796566715
iris,3,distance,1,4,0.9592666666666665,0.9593912015515942,0.9592666666666666,0.9592620848314277
iris,3,distance,1,5,0.9599333333333331,0.9599954338145515,0.9599333333333332,0.959931179576541
iris,3,distance,1,6,0.9598,0.9598549340248919,0.9597999999999998,0.9597980597419484
iris,3,distance,1,7,0.9604666666666667,0.9605311088537978,0.9604666666666665,0.9604644329338896
iris,3,distance,1,8,0.9598,0.9598435699920992,0.9597999999999998,0.959798553156636
iris,3,distance,1,9,0.9591999999999998,0.9592511781635731,0.9591999999999999,0.9591981196999251
iris,3,distance,2,2,0.9596666666666666,0.9600382861659701,0.9596666666666666,0.9596515205045076
iris,3,distance,2,3,0.9606,0.9607679109533035,0.9605999999999998,0.9605942443619067
iris,3,distance,2,4,0.9626666666666663,0.9627997407350055,0.9626666666666666,0.962662558708732
iris,3,distance,2,5,0.9619999999999999,0.9621062780352404,0.9619999999999997,0.9619958080548118
iris,3,distance,2,6,0.9617333333333332,0.9617999484409147,0.9617333333333332,0.9617313062398675
iris,3,distance,2,7,0.9618666666666664,0.9619259719272323,0.9618666666666665,0.9618648129078612
iris,3,distance,2,8,0.9610666666666665,0.9611092070161398,0.9610666666666664,0.961065293035906
iris,3,distance,2,9,0.9614666666666665,0.9615049335118662,0.9614666666666665,0.9614655598092822
iris,3,sqrt-order,1,2,0.9544666666666666,0.9548728219748334,0.9544666666666666,0.9544473395090703
iris,3,sqrt-order,1,3,0.9564666666666666,0.9566860577457738,0.9564666666666665,0.956456998009129
iris,3,sqrt-order,1,4,0.9587333333333333,0.9588434178874078,0.9587333333333333,0.958729137930261
iris,3,sqrt-order,1,5,0.9602,0.9602860687864889,0.9601999999999998,0.9601971661271769
iris,3,sqrt-order,1,6,0.9595999999999998,0.9596702963236577,0.9595999999999998,0.9595975595158552
iris,3,sqrt-order,1,7,0.9595999999999999,0.9596585413652639,0.9596,0.9595979596999313
iris,3,sqrt-order,1,8,0.9596666666666664,0.9597239595838335,0.9596666666666666,0.9596646463045663
iris,3,sqrt-order,1,9,0.9602666666666666,0.9602996398559424,0.9602666666666664,0.9602655732239892
iris,3,sqrt-order,2,2,0.9588666666666669,0.9592375386308128,0.9588666666666665,0.9588513785232367
iris,3,sqrt-order,2,3,0.9607333333333333,0.9609147578941197,0.9607333333333334,0.9607269506937163
iris,3,sqrt-order,2,4,0.9611333333333333,0.9612797836736577,0.9611333333333331,0.9611275222081569
iris,3,sqrt-order,2,5,0.9619999999999997,0.962086921242058,0.9619999999999999,0.9619970390314179
iris,3,sqrt-order,2,6,0.9613333333333333,0.9613786373523768,0.9613333333333333,0.9613319864999704
iris,3,sqrt-order,2,7,0.9620666666666667,0.9621181865053713,0.9620666666666665,0.962065206488636
iris,3,sqrt-order,2,8,0.9626666666666666,0.9627263818347852,0.9626666666666666,0.9626649197292678
iris,3,sqrt-order,2,9,0.9610666666666664,0.9610975056689343,0.9610666666666664,0.9610657065706569
iris,4,uniform,1,2,0.9456666666666664,0.9471705759106199,0.9456666666666667,0.9455867041521393
iris,4,uniform,1,3,0.9513333333333336,0.9521798826023333,0.9513333333333333,0.9512958163388684
iris,4,uniform,1,4,0.9516666666666665,0.9521223862766698,0.9516666666666667,0.9516464802913632
iris,4,uniform,1,5,0.9512666666666668,0.9516530479923673,0.9512666666666667,0.9512485347081279
iris,4,uniform,1,6,0.9523333333333334,0.9527070078053438,0.9523333333333335,0.9523174894470977
iris,4,uniform,1,7,0.9518666666666666,0.9522359046901875,0.9518666666666666,0.9518486502543461
iris,4,uniform,1,8,0.9526666666666666,0.9529322401367392,0.9526666666666666,0.9526548994680055
iris,4,uniform,1,9,0.9521999999999999,0.952439205713892,0.9521999999999999,0.9521886525058759
iris,4,uniform,2,2,0.955,0.9560234923003952,0.955,0.9549556152174405
iris,4,uniform,2,3,0.9559333333333332,0.9564817856405993,0.9559333333333334,0.9559060751486808
iris,4,uniform,2,4,0.9575333333333333,0.9577858224638846,0.9575333333333333,0.9575226399270438
iris,4,uniform,2,5,0.9583333333333335,0.9585741549150839,0.9583333333333334,0.9583223009595925
iris,4,uniform,2,6,0.9567999999999998,0.9570900613705021,0.9567999999999999,0.9567869205828661
iris,4,uniform,2,7,0.9586,0.9588320764703249,0.9585999999999998,0.9585901576527571
iris,4,uniform,2,8,0.9588666666666664,0.9589883405308103,0.9588666666666668,0.958862045163932
iris,4,uniform,2,9,0.9592666666666669,0.9594019786165401,0.9592666666666666,0.9592614447355737
iris,4,distance,1,2,0.9536666666666664,0.9539484635682356,0.9536666666666668,0.9536538885617383
iris,4,distance,1,3,0.9560666666666665,0.9562514249686459,0.9560666666666666,0.9560584145939083
iris,4,distance,1,4,0.9579333333333331,0.9580178813214855,0.9579333333333333,0.9579301124028287
iris,4,distance,1,5,0.9579999999999999,0.9580905085775161,0.958,0.9579965989714534
iris,4,distance,1,6,0.9579333333333334,0.9579921732795682,0.9579333333333333,0.9579310329272223
iris,4,distance,1,7,0.9581333333333331,0.9581676991309342,0.9581333333333332,0.9581319197946205
iris,4,distance,1,8,0.9589333333333332,0.9589681262248488,0.9589333333333332,0.9589320264879628
iris,4,distance,1,9,0.9588666666666665,0.9589096551441086,0.9588666666666665,0.958865073077936
iris,4,distance,2,2,0.9592666666666666,0.9595944165300521,0.9592666666666666,0.959253312525897
iris,4,distance,2,3,0.9611333333333333,0.9613151092360613,0.9611333333333331,0.9611270162127664
iris,4,distance,2,4,0.9606,0.9607028678833008,0.9605999999999998,0.9605966857268758
iris,4,distance,2,5,0.9606666666666664,0.9607327479709833,0.9606666666666664,0.960664506210525
iris,4,distance,2,6,0.9600666666666667,0.9601187511535098,0.9600666666666666,0.9600646726375156
iris,4,distance,2,7,0.9609333333333333,0.9609736751110699,0.9609333333333332,0.9609320798266299
iris,4,distance,2,8,0.961,0.9610367880485527,0.9609999999999999,0.9609988598859884
iris,4,distance,2,9,0.9609999999999999,0.9610322644442391,0.9609999999999999,0.9609990598259507
iris,4,sqrt-order,1,2,0.9532666666666667,0.9535907532084934,0.9532666666666667,0.9532503041635294
iris,4,sqrt-order,1,3,0.9538666666666669,0.9540293021100399,0.9538666666666665,0.9538599308827078
iris,4,sqrt-order,1,4,0.9539333333333333,0.9540851449998033,0.9539333333333334,0.953926202381571
iris,4,sqrt-order,1,5,0.9547999999999999,0.9549569452788063,0.9548,0.9547931704408931
iris,4,sqrt-order,1,6,0.9537999999999996,0.9539392024742661,0.9538,0.9537937510273313
iris,4,sqrt-order,1,7,0.9537333333333333,0.9538512639729644,0.9537333333333333,0.9537280905982046
iris,4,sqrt-order,1,8,0.9537333333333332,0.9538428494474713,0.9537333333333333,0.9537286924850948
iris,4,sqrt-order,1,9,0.9540666666666666,0.9541843525253516,0.9540666666666666,0.9540617254520889
iris,4,sqrt-order,2,2,0.9605333333333335,0.9607828897907359,0.9605333333333332,0.9605242199559374
iris,4,sqrt-order,2,3,0.9606666666666664,0.9607918628990058,0.9606666666666667,0.9606625989529725
iris,4,sqrt-order,2,4,0.9597333333333331,0.9598133994623491,0.9597333333333332,0.9597306661278373
iris,4,sqrt-order,2,5,0.9604666666666667,0.960517332574055,0.9604666666666666,0.9604649931179591
iris,4,sqrt-order,2,6,0.9616666666666664,0.9617295030832845,0.9616666666666667,0.9616646997072655
iris,4,sqrt-order,2,7,0.9605999999999998,0.9606388745241687,0.9605999999999998,0.9605987131566296
iris,4,sqrt-order,2,8,0.9606666666666667,0.9606974523142588,0.9606666666666664,0.96066569323599
iris,4,sqrt-order,2,9,0.9604666666666666,0.9604915032679738,0.9604666666666666,0.9604658732539921
iris,5,uniform,1,2,0.9545999999999998,0.9549036086585871,0.9546,0.9545866340644121
iris,5,uniform,1,3,0.9557999999999999,0.9559768646763697,0.9558,0.9557931090235904
iris,5,uniform,1,4,0.9556666666666667,0.9558618947670681,0.9556666666666664,0.9556590568053679
iris,5,uniform,1,5,0.9565333333333333,0.9567519996286482,0.9565333333333332,0.9565252089335119
iris,5,uniform,1,6,0.9567999999999999,0.957011695471918,0.9567999999999999,0.9567921425503403
iris,5,uniform,1,7,0.9565333333333333,0.9566997839527372,0.9565333333333331,0.9565268772569527
iris,5,uniform,1,8,0.9561333333333332,0.9562824690904267,0.9561333333333333,0.9561278913481499
iris,5,uniform,1,9,0.9553333333333334,0.9554566832525143,0.9553333333333333,0.9553287986179888
iris,5,uniform,2,2,0.9631333333333335,0.9634054221964652,0.9631333333333333,0.963124215293477
iris,5,uniform,2,3,0.9642666666666666,0.9646330701474511,0.9642666666666666,0.9642553797727154
iris,5,uniform,2,4,0.9638000000000001,0.9640842133528497,0.9638,0.9637912283724703
iris,5,uniform,2,5,0.9655333333333336,0.9657969867864593,0.9655333333333332,0.9655261096808352
iris,5,uniform,2,6,0.9638666666666665,0.9642389512457014,0.9638666666666665,0.9638555134719923
iris,5,uniform,2,7,0.9652666666666666,0.9655346071788687,0.9652666666666666,0.9652591622487152
