dataset,n-k,voting,distance,n-folds,acc_mean,prec_mean,rec_mean,f1_mean
iris,5,sqrt-order,euclidean,8,0.9601999999999998,0.9602802527436154,0.9601999999999998,0.960197032075772
iris,5,sqrt-order,euclidean,9,0.9609333333333332,0.9610017678866416,0.9609333333333332,0.9609310928211668
iris,6,uniform,manhattan,2,0.9526,0.9533841950197728,0.9526,0.9525631025840972
iris,6,uniform,manhattan,3,0.9519999999999996,0.9526884053565384,0.9519999999999998,0.9519700770493212
iris,6,uniform,manhattan,4,0.9494,0.9503524090711356,0.9494,0.9493570116608718
iris,6,uniform,manhattan,5,0.9490666666666664,0.9498424977716308,0.9490666666666668,0.9490304275235192
iris,6,uniform,manhattan,6,0.9490666666666666,0.949790818279038,0.9490666666666668,0.9490342182503833
iris,6,uniform,manhattan,7,0.9478666666666667,0.9485515193712252,0.9478666666666667,0.9478338473988908
iris,6,uniform,manhattan,8,0.947,0.9476137944022632,0.947,0.9469711799118796
iris,6,uniform,manhattan,9,0.9479333333333332,0.9486088776567124,0.9479333333333336,0.9479019117096579
iris,6,uniform,euclidean,2,0.9565999999999998,0.9576164223656104,0.9566,0.9565535175579024
iris,6,uniform,euclidean,3,0.960333333333333,0.9607401748051544,0.9603333333333334,0.9603183805416792
iris,6,uniform,euclidean,4,0.9604,0.9607298644621372,0.9604,0.9603875083821848
iris,6,uniform,euclidean,5,0.9636,0.9639093010968482,0.9635999999999998,0.963589112312314
iris,6,uniform,euclidean,6,0.9592,0.9594314142566314,0.9592,0.9591910479378276
iris,6,uniform,euclidean,7,0.9603333333333332,0.9605507211711628,0.9603333333333334,0.9603252009350604
iris,6,uniform,euclidean,8,0.9608666666666664,0.9610128284105538,0.9608666666666666,0.960861484707438
iris,6,uniform,euclidean,9,0.9592666666666666,0.9594170260486208,0.9592666666666666,0.9592611907673976
iris,6,distance,manhattan,2,0.9556666666666668,0.9559590763271252,0.9556666666666668,0.9556551975717756
iris,6,distance,manhattan,3,0.9546,0.9547787572208272,0.9546,0.9545929366189334
iris,6,distance,manhattan,4,0.9551333333333332,0.9552860977798776,0.9551333333333334,0.9551271238833182
iris,6,distance,manhattan,5,0.9560666666666668,0.9561989363709128,0.9560666666666666,0.956061351328826
iris,6,distance,manhattan,6,0.9561333333333332,0.9562161839094612,0.9561333333333332,0.9561300258877428
iris,6,distance,manhattan,7,0.9562666666666664,0.956342831491571,0.9562666666666666,0.9562636927638342
